d100,Entry
52,"XOROTH - Demon Lord of Pacts: Although often depicted as a hunched over figure with oversized glasses and a bony, spine protrusion, Xoroth is nothing to be underestimated. A master of loopholes and invisible ink, this lord can enforce any contract signed, and he will often trick or persuade both mortals and immortals out of their souls or power."
53,"ZVONIMIR - the Faceless Hunter; Demon Lord of the Self: Zvonimir slowly appears to victims in crowds and out of the corner of their eye with a face that seems familiar but is utterly unplaceable. After a while of being followed, victims begin detaching from themselves, forgetting things, and falling away from the world. At death’s door, victims see that Zvonimir wore their face all along."
54,"KREDOS - The Sallow King; Demon Lord of Rot: Wherever he walks, there is decay in Kredos’ shadow. Rust, plague, dead soil, and the slow dilapidation of things is his handiwork. It is said that lepers are possessed with his will."
55,"MEERNA - The Creeping Smile; Demon Lord of Sadism: Meerna reaches into the hearts of the weak-willed and makes them feel pleasure in cruelty. This starts as gallows humor or rumor mongering, but it will slowly grow in her victims until they cannot help but torture things for a giggle."
56,"MALGAMAR - The Hidden King: A fiend of great guile, Malgamar has charmed, deceived, and corrupted his way into positions of mortal power since the dawn of civilization. He clouds the minds of mayors, dukes, and kings alike; and he sends kingdoms into ruin and the world into chaos."
57,"SERCATER - The Iron Plaguebringer: Sercater is a vaguely humanoid mass of jagged, twisting metal. All living things in its vicinity become violently ill, and their bodies slowly turn to iron. There is no cure; the infected are doomed to become nothing more than sick, twisted statues."
58,"XULLCATH: A mighty demon lord who loves to watch powerful beings destroy each other, Xullcath will go to great lengths to instigate these battles."
59,YALBENOTH - Demon Lord of Apathy: Nothing can die in Yalbenoth’s presence because the souls of the dying cannot muster the desire to pass on.
60,"MADEMOISELLE FORTUNE - Demon Lord of Gambling: The left side of Mademoiselle Fortune’s body appears to be a beautiful and freckled, elven maiden; her right side is a hideous caricature of the left, with an inky, black complexion; a long, pointed chin; and a dagger-toothed grin that stretches to her distorted ear. The demon is made of the mind of the original demon lord of gambling and the body of a maiden that it won in a game of cards. Mademoiselle Fortune runs a cursed river boat through the layers of the Abyss, where gamblers and demons play for souls and hordes of gold."
61,"BISTET - The Destroyer: Bistet is a lesser demon lord who only seeks the minor destruction of nonliving things, such as furniture, decor, and structures. Most places look like a tavern at the end of a long and rowdy night when he is done."
62,"SASAHMEL - The Leper King: A golden mask covers Sasahmel’s rotting visage, and removing it unleashes a plague-cloud that infects those it touches with the demon's disease. The infected are doomed to join their king and his shambling host."
63,"LUCIANO - Demon Lord of Luck: While a relatively weaker demon lord, Luciano’s knowledge of the fabric of fortune gives him immense defensive power. He uses his ability to bind his fate to a random innocent. Whenever he receives damage, all damage that is done to him is also done to the innocent victim. Many that face Luciano cannot deal with the blood of innocents on their hands, and therefore, they cannot bear to fight him. (Radiant damage does not have this effect; it does not transfer to the victim)."
64,"ANREK - Demon Lord of Paralytic Joy: Anrek’s presence fills weak souls with love and happiness until they lose the will to participate in basic functions, such as eating or breathing. Souls with enormous, jagged smiles form her army. She grows stronger with the thankfulness of those she takes with her curse."
65,"THE DEVIL OF GAMBLING; THE KING OF DICE: This demon lord travels with a pair of mimics disguised as dice, and he disguises himself as a common traveler. He challenges others to a game of chance, promising amazing rewards. When the other party inevitably loses the rigged game, the devil claims their soul. (For some reason, this demon has an irrational fear of any kind of ceramic, drinking container)."
66,"CLASTONIR - Demon Lord of Broken Dreams and False Promises: Clastonir appears to the miserable and downtrodden, offering them promises of wealth and glory in exchange for their service. He usually appears to mortals as a slender, well-dressed man with a pale complexion and dark hair. Entering an agreement with him can be lucrative, but it always ends badly for mortals."
67,"MORTRANIAS - Demon Lord of Sickness: Mortranias is a sickly, mold=covered, skeletal entity wreathed in a shifting cloak of smoke and shadow. His very presence sickens those around him into coughing uncontrollably. Stories tell of him appearing when massive blights are brought upon the land."
68,"KAI-KHAN - The Mandarin: Kai-khan is the head bureaucrat of the underworld. He is happy to organise anyone’s eternal torment in the most efficient way possible, and he considers poor organisation the worst form of torture."
69,"KHAVSARSAN - The Black Blizzard: Disguised as a lone adventurer, one would only notice Khavsarsan by the icy gaze of his seemingly blind eyes. Where he steps, a deadly frost follows soon after. His goal is to spread his tundra-like domain and starve out all forms of life in his path."
70,"MĒ'TENS: Ruling over one of the most deeply-dreamed planes is the dread lord Mē'tens. Though he appears as a common, black housecat, Mē'tens is a powerful, necrotic sorcerer."
71,"DROGUGOUGACH - Corruptor of Giants: One of the tallest demon lords, Drogugougach loves to tempt powerful creatures of law into serving him and committing chaotic acts."
72,"IBISURSIA - Demon Lord of Owlbears: Ibisursia claims to have invented the owlbear, and whether or not that claim is true, Ibisursia uses them in her abyssal army - both the default variety and fiendish variants, such as an owl with the head of a bear."
73,"ABIUON - The Pale: Abiuon is a pale-white demon lord who has black eyes with a thousand little stars wandering inside. Although he is not a strong demon, anyone who stares in his eyes is possessed by his dreams. The victims believe these dreams with all their of hearts, and they live within these realistic dreams for the rest of their lives."
74,"OUKIN - The Charred One: Legends tell that Oukin was once one of the most beautiful demons, but the jealousy of others burned her skin completely. Now, her skin is like charcoal. and her eyes are no more than smoldering, empty circles. It is said that gazing into her eyes channels her wrath to the beholder, burning their bodies inside-out."
75,"GRONAEHA - Of a Thousand Heads: Gronaeha appears as a woman with one-hundred heads on long, tentacle necks. Gronaeha is patron demon of all multi-headed creatures, and she occasionally gifts her humanoid followers with additional heads."
76,"UMBRIUS - Demon Lord of Crushing Darkness: Umbrius is a creature that despises all light, and it's layer of the Abyss is among the darkest and most dangerous. Umbrius' sole purpose and desire is to drain all light from the multiverse."
77,ALVAREZ - The Purging Duke; Demon Lord of Torture and Inquisition: Alvarez is a master of torture who incessantly searches the ranks of the tanar'ri demons for signs of the taint of Law. Alvarez is famous for the brutalities he inflicts upon his own troops. Even other demons fear his inventive torments.
